Comment,Label,cluster
"Selalu keren karya seniman negeri ini, persembahan spesial untuk HUT Republik Indonesia ke-79. Nusantara Baru, Indonesia Maju.",,1
"MV yang bikin merinding,nangis,bangga akan INDONESIA,Dirgahayu Indonesiaku yg ke 79",,1
Luar Biasa!🎉,,1
Dirgahayu indonesiaku 🔥,,1
"Dirgahayu Indonesia..salam rahayu nusantara..
sukses selalu buat alffy & team",,1
Ya tuhan..sungguh luar biasa..suksma,,1
Luar biasa,,1
"Karya yg luar biasa dg para vocalis yg sangat bagus suaranya.trima kasih atas karya""mu saudaraku",,1
"DIRGAHAYU REPUBLIK INDONESIA 

NUSANTARA BARU, INDONESIA MAJU.

JAYA JAYA JAYA INDONESIA 

MERDEKA ❤ 🇮🇩",,1
Dirgahayu Republik Indonesia ke-79 ❤🇮🇩,,1
Keren banget merinding liat nya dirgahayu Indonesia ku,,1
Maha karya luar biasa 🔥🔥,,1
Bangga sama bang alfy dan team..dirgahayu Indonesia ke 79,,1
Keren bangetttt!🥹 Dirgahayu Republik Indonesia❤️,,1
"Dirgahayu indonesiaku, segeralah pulih, semoga semakin membaik.. aamiin.. ❤

Karya yg luar biasa.. Alffy rev and team.. 👏👏👏",,1
NUSANTARA BARU INDONESIA MAJU.. ( MERDEKA ),,1
"Dirgahayu REPUBLIK INDONESIA ke 79
NKRI HARGA MATI 
NUSANTARA keren habis 
Sangat2 bangga jadi warga NEGARA INDONESIA
JAYALAH INDONESIA KU",,1
"Luar biasa, abadilah engkau para penjaga NUSANTARA.",,1
Dirgahayu Republik Indonesia ke 79🇮🇩,,1
Rahayu Nusantara jaya...DIRGAHAYU INDONESIA 79,,1
DIRGAHAYU 79 INDONESIAKU 🇮🇩,,1
DIRGAHAYU REPUBLIk INDONESIA,,1
Persembahan yg luar biasa dari anak bangsa untuk Dirgahayu Indonesia 🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩,,1
Dirgahayu Indonesia ku tercinta,,1
"INDONESIA MAKIN JAYA, tetap bersahaja, saling menjaga, dan jangan lupa berbenah. DIRGAHAYU REPUBLIK INDONESIA KE-79",,1
Dirgahayu Indonesiaku,,1
Happy independence day indonesia yg ke 79,,1
"nggak bisa berkata-kata sampai tiga kali puter buat lihat jelas. Alffy and team bener-bener dah top banget, 😎😎

Dirgahayu Republik Indonesia ke 79, jayalah negeriku tercinta Indonesia Raya",,1
Sangat indahh dan luar biasa sekali saya bangga lahir di negeri ini❤️,,1
"Karya yang selalu ku nanti

Dirgahayu Republik Indonesia 79 thn",,1
"MasyaAllah karyaaa LUAR BIASA KEREEEEENNN..
Dirgahayu Indonesiaku..
Anak bangsa yg cintanya melebihi apapun untuk indonesia itu dia Alfireff",,1
"Luar biasa bg dan seluruh tim yang sudah berkolaborasi bersama menciptakan karya yang luar biasa sampai yg menonton ikut merinding
Majulah negeriku
Merdeka 
Garuda selalu di hati",,1
Iuarbiasa dirgahayu republik indonesia yang ke-79 merdeka,,1
Mahakarya luar biasa 👏,,1
Indonesia,,1
Asli keren. Panjang umur karya Mas Alffy Rev dan semua tim. Dirgahayu Negeriku ke-79.,,1
dirgahayu Indonesia ku,,1
"Dirgahayu 79 indonesia , karya anak bangsa yang sangat Kelas!!",,1
Dirgahayu ke 79 NKRI❤❤❤❤❤,,1
Dirgahayu indonesia kr 79 Nusantara baru Indonesia mnaju,,1
Dirgahayu Republik Indonesia yang ke-79 th 🇮🇩.,,1
"Keren bgt, DIRGAHAYU  REPUBLIK INDONESIA KE 79❤❤",,1
"Dirgahayu RI ke-79 ❤ Nusantara  Indonesia maju , lindungi negri kami dari segala malapetaka  Aamiinn🤲",,1
Dirgahayu INDONESIA ku tercinta,,1
"Merinding sekali karya anak bangsa. Terima kasih sudah menghadirkan karya yang luar biasa.
Dirgahayu Indonesiaku, tanah nusantaraku, Ibu pertiwi.",,1
Dirgahayu Republik Indonesia yang ke-79 Tahun 🇮🇩 Merdeka 🇮🇩,,1
"Indonesia merdeka karena persatuan berbagai macam budaya, bukan karena agama. Dirgahayu Republik Indonesia 79 tahun.",,1
"Dirgahayu Republik Indonesia

Indah sekali, terimakasih kepada semua yang terlibat dalam pembuatan karya yang sangat luar biasa ini💫",,1
Dirgahayu Indonesiaku❤,,1
"DIRGAHAYU REPUBLIK INDONESIA 79 
GARUDA GARUDA GARUDA 🔥🔥🔥",,1
"Dirgahayu Indonesia ku 79th, semoga semakin lebih baik lagi aamiin🎉🎉❤",,1
Dirgahayu Republik Indonesia 🇮🇩 ke 79 NUSANTARA BARU INDONESIA MAJU MERDEKA,,1
Dirgahayu Indonesia ku..,,1
"Berjaya lah terus negara ku yang tercinta Indonesia Dengan Ibukota baru haruslah semangat baru untuk Indonesia emas
DIRGAHAYU REPUBLIK INDONESIA❤❤❤🇮🇩🇮🇩
Ayoo kita Trendingkan #1",,1
"DIRGAHAYU REPUBLIK INDONESIA yang ke 79.  THE GUARDIAN OF NUSANTARA, Sungguh karya yang sangat luar biasa, sampai terharu dan merinding melihatnya. Mari kita menjunjung tinggi PANCASILA dengan semboyan BHINEKA TUNGGAL IKA. MERDEKA, MERDEKA, MERDEKA....🇲🇨",,1
Terimakasih bangettt. Selalu memberikan kesan kemerdekaan yang luar biasa. Keren banget✨✨✨✨✨✨✨✨,,1
Merindingggg... Dirgahayu Indonesiaku!🇲🇨,,1
Dirgahayu Republik Indonesia ke-79🫡🇮🇩,,1
Sempurna semuanya. Merinding👍👍👍🥰😍🔥🇲🇨 Dirgahayu Republik Indonesia,,1
Luar biasa,,1
INDAH DAN BANGGA MENJADI DARAH DI TANAH INDONESIA TERCINTA! DIRGAHAYU REPUBLIK INDONESIA!!,,1
"Luarr biasa karyanya, sangat apik. Terima kasih. Dirgahayu Indonesia ke 79",,1
"Nusantara Baru  ❤ Indonesia Maju, Dirgahayu Ke 79 NKRI 🇲🇨",,1
"Luar biasa karya anak bangsa yang luar biasa , anak bangsa terus lah  berkarya  dg karya yang luar biasa yg slalu  membanggakan Indonesia dimata Dunia❤❤❤❤",,1
Luar biasa! Once Mekel suaranya keren bgt,,1
"ga bs berkata2.. bangsa kalau sudah menemukan jatidirinya akan sllu dituntun Tuhan. Dirgahayu Indonesia 79, Nusantara Baru Indonesia maju..",,1
"Luar biasa keren banget, sukses selalu buat kak alfy dan seluruh tim yg udh kerja keras untuk mahakarya yg luar biasa ini",,1
Dirgahayu Nusantara ku.,,1
"Benar"" master piece luar biasa Harus Banga sih tinggal di Indonesia 🇮🇩",,1
Luar biasa sukses terus,,1
sumpah luar biasa ini,,1
"Selalu luar biasa karya alffy rev, dirgahayu indonesiaku 🇲🇨🇲🇨🇲🇨",,1
Dirgahayu  Republik Indonesia🇮🇩,,1
karya anak bangsa yang ga kalah dengan karya luar negeri. karyanya mas alvy selalu menginspirasi . DIRGAHAYU REPUBLIK INDONESIA YANG KE 79. MERDEKAAAA,,1
Dirgahayu Republik Indonesia 79 Nusantara Baru Indonesia Maju,,1
"INI KEREN....
LUAR BIASA SELALU MEMBERIKAN KARYA TERBAIK
TERIMA KASIH TELAH HADIR MEMBERIKAN PERSEMBAHAN YANG SANGAT LUAR BIASA & USAHA JUGA SEMANGATNYA YANG SELALU MEMBARA KAK ALFFY & TEAM 🤗
DIRGAHAYU RI 79
NUSANTARA BARU INDONESIA MAJU MERDEKA....🇮🇩",,1
"Film yang sangat luar biasa 😮😮, keren alffy rev",,1
Dirgahayu Indonesia ku...merdekaa,,1
Dirgahayu Republik Indonesia Ke 79 Merdeka,,1
Luar biasa ❤,,1
"Dirgahayu Republik Indonesia ke 79. Terima kasih, bang Alffy atas mahakaryanya. Semoga semakin banyak anak-anak muda yang terispirasi..",,1
Dirgahayu RI yg ke 79 .. Nusantara Baru Indonesia Maju.. 🇮🇩🇮🇩 Good job Alffy Rev,,1
"Dirgahayu Republik Indonesia ke 79
Semoga semakin jaya Indonesia "" Nusantara baru Indonesia maju 🔥🔥💪💪 merdeka",,1
merdeka indonesia ke 79....bumi nusantara,,1
Dirgahayu Ke-79 Republik Indonesia 🇮🇩,,1
Dirgahayu Republik Indonesia yang ke 79 damai slalu.,,1
Luar biasa ❤❤,,1
Dirgahayu Indonesia jayalah bumi Nusantara,,1
"Luar Biasa
Dirgahayu Republik Indonesia ke 79❤❤❤",,1
Terimakasih bang alffy dan rekan rekan team semuanya. Kerja yang luar biasa ✨atas dedikasi kecintaannya pada negri tanah air bangsa Indonesia menghasilkan karya yang luar biasa mengagumkan🥺,,1
Dirgahayu Indonesiaku❤🇮🇩,,1
Dirgahayu Indonesia,,1
Dirgahayu nusantara🎉❤,,1
"Luar biasa,sangat tepat...sangat pas",,1
"Terharu, Bangga... Indonesia Jaya, Indonesia Maju",,1
"Dirgahayu Republik Indonesia Nusantara 79 Tahun..
Tetap Indonesia Tetap Garuda.",,1
"Terima kasih mas alfy rev,Karyamu sungguh luar biasa sebagai persembahan Dirgahayu Indonesia ke 79 th
Sebagai penonton saya terharu dan salut atas terciptanya karya ini ""The Guardian Of Nusantara""",,1
Luar biasa 👏👏👏👏👏,,1
"Selamat merayakan Hari Kemerdekaan Negara Kesatuan Republik Indonesia yang ke 79, terimakasih Alffy Rev dan kawan-kawan setim yang telah mempersembahkan karya yang sangat luar biasa.
Mari jaga terus Pancasila dan Bhineka Tunggal Ika milik kita.
Aku tahu negara ini masih belum sempurna dan belum mencapai cita-citanya, tapi sebagai warga negara yang cinta mati kepada Indonesia, aku tetap bangga.

NKRI HARGA MATI.",,1
"Seperti yg kita ketahui video ini tuh keren banget dan juga dari Wonderland 1 sampai 3 itu nyambung, walaupun durasinya tidak selama Wonderland 2 tapi ini suatu karya yg sangat luar biasa dan prosesnya itu lama dalam pembuatan, emang terbaik Alfy Rev dan Team buat ini merinding liat nya ditambah dengan penyanyi yg luar biasa, Selamat Ulang Tahun Indonesia yg ke 79.",,1
"setiap tahun memperingati dirgahayu INDONESIA ku.. masih merinding membayangkan bagaimana dulu para pahlawan berjuang berperang demi kemerdekaan.. dulu terjajah negara lain.. skrg merasa terjajah rakyat sendiri.. msh begitu banyak yg blm memahami apalagi menghargai kemerdekaan negara ini..Indonesia negara kaya tapi miskin 🥲 Indonesia adalah negara dengan kebudayaan yg cantik tapi tergerus kebudayaan asing 🥲 Indonesia banyak orang pintar tapi kalah dr yang tenar dan viral 😢
Bisakah saat memperingati dirgahayu Indonesia rakyat Indonesia mengheningkan cipta sejenak.. menghayati bagaimana Indonesia diperjuangkan agar merdeka.. Bisakah sedikit saja Nasionalis agar kita bisa sama2 memperjuangkan Indonesia yg sesungguhnya.. 
🥺🥺🥺
DIRGAHAYU INDONESIAKU.. ENGKAU KU HARGAI ❤",,1
"Masyaalloh
Karya bang Alffy Rev yang kali ini benar-benar sangat spektakuler.
Aku yang hanya mendengarkan saja bisa sampai merinding
MASYAALLOH.....❤❤❤🎉🎉🎉🎉
DIRGAHAYU INDONESIA KE-79 
MERDEKA💪💪💪💪",,1
❤ selalu di nantikan... Karya yg luar biasa... Dirgahayu negeri ku ke 79...,,1
Kalian luar biasa ❤,,1
"Dirgahayu Indonesia ku ke-79!
Merdeka!!!",,1
"Masyaallah
Karyanya luar biasa,",,1
"Dirgahayu RI ke -79, Ibu Kota INDONESIA Tercinta NUSANTARA ,Sukses slalu AlFFY REV",,1
Mahakarya luar biasa Alfy Rev. Terima kasih kado istimewa yang kalian persembahkan di hari kebanggaan kita bangsa Indonesia. Luar biasa ❤ Nusantara 😊,,1
Dirgahayu Republik Indonesia ke 79,,1
Luar biasa,,1
"Terima kasih Alffy Rev dan tim,, kalian kereeennn.. semoga lewat karya ini bisa menumbuhkan nasionalisme anak2 muda bangsa.. selalu menanti karya barunya tiap agustusan.. Dirgahayu Republik Indonesia ke-79.. MERDEKA!!",,1
Selalu memukau... Dirgahayu indonesiaku.. ❤,,1
DIRGAHAYU REPUBLIK INDONESIA 🇮🇩🔥,,1
Sebuah mahakarya yang sangat luar biasa❤❤❤❤❤,,1
Nusa antara berjaya! terimakasih utk Karya yg selalu luar biasa bg Alffy rev 🙏👍,,1
Gila merinding sama terharu gue nnton ini...ka alffy and team you are great thank you ❤.. dirgahayu ke 79th negeri tercinta ku republik Indonesia..semoga banyak hal yang baik yang terjadi... gue bangga jadi bagian bangsa indonesia...❤❤❤❤,,1
Dirgahayu 79,,1
Dirgahayu Republik indonesia ke 79th... Semoga menjadi tanah yang diberkahi dunia akherat 🇮🇩,,1
Luar biasa Maha Karya Mas Alffy Rev kali ini..Bertepatan dengan Upacara HUT ke 79 di IKN..Dirgahayu NKRI ke 79 tahun..,,1
"🎉 Dirgahayu Negaraku ku tercinta INDONESIA ke 79. MERDEKA !!!
Bangga jadi Anak Indonesia",,1
"Dirgahayu Republik Indonesia, merdeka !!",,1
"Luar biasa, Ini terlalu keren",,1
DIRGAHAYU REPUBLIK INDONESIA KE 79 MERDEKA.. MERDEKA,,1
"kok bisa ya sampai menetes kan air mata 

DIRGAHAYU INDONESIA KU YANG KE 78🇮🇩
DIRGAHAYU NUSANTARA

MERDEKAAAAA🇮🇩",,1
Dirgahayu Republik Indonesia ke-79 |🇮🇩🇮🇩🇮🇩,,1
Sebuah karya yang sangat luar biasa sekali 🔥🔥,,1
dirgahayu Republik Indonesia ke 79 semoga tahun ini semakin maju dan semoga timnas masuk pildun amin ya Allah semoga video ini trend no 1 aminnn,,1
Karya yang sangat luar biasa. ❤❤,,1
"MV yang slalu dinantikan setiap perayaan HUT Republik Indonesia.. 
Trima kasih utk persembahan karya yg sangat luar biasa Alffy Rev..
Terus berkarya dan menginspirasi para seniman muda tanah air..
Selamat 79 tahun Indonesia Merdeka
*Nusantara Baru, Indonesia Maju.. 2024 Salam NKRI Harga Mati ... 🇲🇨🎉🥳",,1
"Keren...!!!
Semoga trending 1..
DIRGAHAYU REPUBLIK INDONESIA🇮🇩 KE 79 (Nusantara baru indonesia maju...)✊🏻✊🏻✊🏻",,1
"masa gue nangis nontonnya😃 video yg setiap tahunnya gue tunggu untuk Dirgahayu Indonesia🫶🏻

DIRGAHAYU INDONESIA YANG KE 79 🇲🇨",,1
Tetap keren mantap luar biasa bang alfyrev dan team..sukses selalu Karya nya luar biasa..,,1
"Dirgahayu KE 79 TAHUN NEGARAKU TERCINTA. INDONESIA
NUSANTARA BARU, INDONESIA MAJU. 

TERUSLAH BERJAYA UNTUK KEDEPAN. SEMOGA MENJADI NEGARA YANG ADIL BAGI SELURUH RAKYAT INDONESIA. 
MARI. KITA JAGA PERSATUAN INDONESIA INI.",,1
dirgahayu,,1
Sangat karya yg luar biasa keren ..,,1
Luar biasa,,1
Keren... Mantap... Dirgahayu Republik Indonesia 79th... 🇮🇩🇮🇩🇮🇩,,1
"DIRGAHAYU REPUBLIK INDONESIA YANG KE 79, PERJUANGAN BELUM USAI",,1
Dirgahayu RI merdeka 🇮🇩🦅💪,,1
"Nontonnya merinding dari awal sampai akhir 😍
Mahakarya luar biasa untuk Nusantara Indonesia 😊",,1
luar biasa,,1
Dirgahayu Indonesia ke 79 🇮🇩🖤,,1
"Dirgahayu Negeri Ku Republik Indonesia.
Doa terbaik selalu untukmu.
Terimakasih kepada semua yang tergabung dalam project ini.
Tunjukan terus prestasi kalian warga indonesia.",,1
DIRGAHAYU REPUBLIK IDONESIA YANG KE 79.. MERDEKA,,1
DIRGAHAYU REPUBLIK INDONESIA ❤🎉,,1
DIRGAHAYU REPUBLIK INDONESIA 79 th,,1
"Kerennnnnnn sungguh terharu dan bangga menjadi indonesia.
Trimakasih kak alffy sebuah karya luar biasa yang selalu di tunggu tunggu.",,1
Yang di tunggu kalo mau 17 an. 🥳🥳🥳🥳 Dirgahayu Republik Indonesia,,1
"DIRGAHAYU REPUBLIK INDONESIA KE 79 

NKRI HARGA MATI !! 

MERDEKA !!!",,1
"Kereen,. Mantap² karya alffy Rev & team,
 pakai headset terasa merinding nya,.
DIRGAHAYU REPUBLIK INDONESIA 79th 🇲🇨",,1
"Luar biasa, selalu memukau hasil karya alfy rev",,1
Luar biasa,,1
"Bangga banget !! Sedih , terharu dan Luar biasa ..",,1
Dirgahayu Indonesiaku...,,1
Dirgahayu Republik Indonesia ke 79. Karya yang luar biasa🎉🎉🎉,,1
Ga pernah gagal bikin merinding dan terharu 🫶 dirgahayu Republik RI ke-79 jaya lah selalu nusantaraku 🫶,,1
❤ dirgahayu ke-79 Indonesia ku,,1
"Selamat Hari Ulang Tahun Dirgahayu Republik Indonesia yang ke-79, semoga Indonesia semakin jaya dan maju, masyarakatnya semakin solid dan cerdas. Terimakasih sebesar-besarnya untuk Alffy Rev dan seluruh team yang telah menghasilkan maha karya yang begitu indahnya ini. Semoga kita semua sebagai Warga Negara Indonesia selalu mencintai dan berbangga menjadi bagian dari Indonesia. Serta semoga bisa berkontribusi untuk kemajuan bangsa. Jayalah Indonesia.",,1
Dirgahayu Indonesiaku 🔥🔥🔥,,1
"Keren banget luar biasa, Dirgahayu Republik Indonesia ke 79 th Merdeka",,1
Luar bisa  karya anak bangsa 🇮🇩🇮🇩 💪💪🙏,,1
"DIRGAHAYU REPUBLIK INDONESIA KE 79, MERDEKA, NUSANTARA BARU, INDONESIA MAJU",,1
Kelass.. Dirgahayu republik Indonesia 79 th,,1
Dirgahayu Republik Indonesia ...ke-79.. Sungguh karya yang luar biasa... membangkitkan semangat perjuangan.. semoga Alffy bisa melahirkan karya-karya yang spektakuler... Merdeka,,1
"tapi jangan kebablasan muja garuda ya gaes, fokus aja pada kekuatan persatuan warga nusantara, Dirgahayu Indonesiaku Ke - 79, Nusantara Baru Indonesia Semakin Maju  Amin",,1
kerenn bngett sihhh 🔥🔥 dirgahayu Indonesia Ku 🇮🇩,,1
Dirgahayu Republik Indonesia ke 79 th ❤️🤍🇮🇩,,1
"DIRGAHAYU REPUBLIK INDONESIA 79
#TRENDING 1",,1
Selamat 17 yg ke 79 indonesia,,1
Luar biasa,,1
Dirgahayu Republik Indonesia ke-79 🇮🇩🇮🇩🇮🇩,,1
"Kepada seluruh rakyat Indonesia, selamat menyambut HUT Ke-79 Kemerdekaan Republik Indonesia

Dirgahayu Republik Indonesia🇮🇩",,1
"Gak ada obat, luar biasa karya karyamu mendunia",,1
"1000000/10
Terlalu keren
Dirgahayu Indonesia ku!? 
MERDEKA!?",,1
Dirgahayu RI 79 MERDEKA,,1
maha karya yang luar biasa👍❤,,1
Dirgahayu Republik Indonesia yang ke 79 th,,1
"Dirgahayu Republik Indonesia yg ke 79.
jangan lupa bagikan teman teman, jangan biarkan karya seperti ini tenggelam.",,1
Dirgahayu Nusantara ku❤,,1
Selalu keren karya2 kak alffy sukses terus😊 Dirgahayu Indonesia ❤🤍,,1
"Haninours hadir. Keren banget asli. Bangga menjadi rakyat Indonesia. Terima kasih Alffy Rev, Once Mekel, Sudjiwo Tejo, Novia Bachmid, dan semua yang terlibat dalam karya yang sangat luar biasa ini. Good Job",,1
"Anak Muda Indonesia berbicara, Merdeka!!! Dirgahayu NKRI ke-79!",,1
Dirgahayu Republik Indonesia 🇮🇩🇮🇩🇮🇩,,1
Ini keren parah! 🔥Dirgahayu Republik Indonesia,,1
Dirgahayu indonesia,,1
"Merinding, sampe ku putar ulang ttp merinding. Terimakasih Alfy rev dan team atas karya yg luar biasa. HUT RI yg ke 79🇲🇨 The Guardian of Nusantara",,1
"Dirgahayu Republik Indonesia. 🇮🇩 
Jangan lupa selalu jadilah bangsa Indonesia yang ber-Bhinneka Tunggal Ika. Meskipun berbeda, yang penting kita tetap satu. 
Videonya keren 👍",,1
Dirgahayu Indonesiaku 79 thn,,1
Luar biasa!!! Majulah Indonesia ku... merdeka 💪,,1
"Dirgahayu Indonesiaku, selalu bangga menjadi anak indonesia, teruslah terbang tinggi garudaku❤",,1
Luar biasa,,1
LUAR BIASA......,,1
Luar biasa,,1
Keren Luar biasa ❤❤❤❤❤,,1
Kerennnn.. sungguh karya yang sangat luar biasa,,1
"Terima kasih mas, mba 
DIRGAHAYU INDONESIA-KU 🇮🇩",,1
"selalu keren dan terbaik, DIRGAHAYU REPUBLIK INDONESIA KE 79....",,1
"Great, amazing...luar biasa, karya kelas dunia ❤❤❤",,1
Dirgahayu indonesiaku,,1
"Dirgahayu Indonesiaku ke 79 , karya mahal dari seorang maestro Alffy Rev
Terima kasih kado terindahnya untuk indonesia ❤",,1
Dirgahayu Republik Indonesia 🎉🎉🎉🎉NKRI Harga Mati ❤,,1
"DIRGAHAYU INDONESIA KE 79, TRENDINGKAN !!!",,1
"Luar biasa, sangat menyatukan.... 
❤❤❤❤❤",,1
Dirgahayu indonesia 79🎉,,1
Nusantara baru Indonesia maju,,1
Visualisasinya luar biasa!,,1
"Selamat HUT RI ke 79.
Selamat datang Nusantara. 
Semoga Indonesia tetap jaya.",,1
Dirgahayu NKRI,,1
The Best. Seriap tahun kak alffy memberikan hadiah yg luar biasa lewat karya seni,,1
LUAR BIASA KEREN 🇮🇩🇮🇩🇮🇩🫶🫶🫶,,1
Dirgahayu Republik Indonesia yg ke 79,,1
Terima Kasih sudah membuat karya yang luar biasa!!,,1
trima kasih atas karya luar biasa ini....INDONESIA...NUSA(A)NTARA.....🇮🇩🇮🇩,,1
"Terbaik bro Alfy
Dirgahayu RI ke-79
Nusantara baru, Indonesia maju",,1
"Mashaa Allah ini luar biasa , haru, merinding , tangis serta emosi kebangsaan menjadi satu di dalam ny.... MERDEKA INDONESIA, JAYA DI ATAS NUSANTARA ,.....
Terimakasih Alfy n team kalian sangat sangat luar biasa ....teruslah berkarya",,1
Karya yang sangat luar biasa untuk dirgahayu INDONESIA tercinta.🇮🇩,,1
Dirgahayu,,1
"Selamat Dirgahayu kemerdekaan RI yg ke 79
Nusantara baru 
Indonesia maju❤❤❤ merdeka",,1
Luar biasa 🎉🎉🎉🎉❤❤,,1
Dirgahayu INDONESIA 79. Merdeka.,,1
"Yang selalu dinanti, karya luar biasa alffy Rev yang keren... dan banyak pengetahuan sejarah yang didapat pula. ❤❤❤",,1
"22:11 waktu 🇭🇰 🥰 Sangat terkesima dengan karya anak bangsa yang satu ini Amazing. 
Dirgahayu Republik Indonesia 🇮🇩 ke 79 merdeka",,1
"Bagus! Bangga bgt jd bagian dr Indonesia ter❤. Dirgahayu Indonesia-ku. Nusantara Baru, Indonesia Maju.🎉",,1
Dirgahayu Republik Indonesia Ke - 79 .....skses slalu utk alfy rev dan team...kalian luar biasa,,1
Terimakasih team alffy rev dewatlantis telah membuat karya hebat dan mahal seperti ini. Proud ❤🎉 dirgahayu Indonesia ❤,,1
Karya Yang Begitu sempurna Terimakasih Allfyrev atas karyanya Terimakasih untuk Para Pendahulu Kami... DIRGAHAYU REPUBLIK INDONESIA 79 TAHUN 2024,,1
DIRGAHAYU Indonesia KU,,1
Luar biasa,,1
THE GUARDIAN NUSANTARA DIRGAHAYU INDONESIA  ❤🇮🇩,,1
"Awesome 
Dirgahayu Indonesiaku",,1
"Seperti biasa selalu keren.. karya2 nya 

DIRGAHAYU INDONESIA KU",,1
Mahakarya yang luar biasa 👍,,1
Maasyaa Allah. Karya yang luar biasa. ❤❤,,1
"Waaahhhh, Hallo Indonesia karya anak bangsa mu sungguh luar biasa ❤",,1
Dirgahayu Republik Indonesia yang ke 79 Tahun,,1
"Luar biasa selamat hari kemerdekaan indonesia ke 79 luar biasa bangga menjadi warga negara tercinta indonesia😎
Salam dari kalimantan IKN😇",,1
Karya yang luar biasa,,1
Selamat & Sukses untuk Allfy Ref dan team untuk mahakarya yang luar biasa ini mata dunia akan tertuju padamu Dirgahayu Indonesia ke 79 MERDEKA.... 💪💪💪👍👍👍👍👍,,1
Bangga merdeka Indonesia ku❤️🇮🇩,,1
Nusantara Baru Indonesia Maju 79 🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩,,1
DIRGAHAYU INDONESIAKU🇮🇩,,1
Keren luar biasa! Bangga menjadi Bangsa Indonesia 🇮🇩,,1
Keren N menyala sekali abangku🔥 karyamu sangat luar biasa,,1
"Ayo trending 1kan, bangga jadi warga Indonesia 🎉 Dirgahayu Indonesiaku yg ke - 79",,1
"LUAR BIASA KEREN VIDEONYA/

DIRGAHAYU NEGARA KESATUAN REPUBLIK INDONESIA (NUSANTARA) YG KE 79

SEMOGA SELURUH RAKYAT INDONESIA DIBERI PERLINDUNGAN DARI YANG MAHA KUASA DAN SELURUH RAKYAT INDONESIA RUKUN, DAMAI DAN SEJAHTERA.. AMIN YRA",,1
"Luar biasaaaa, merindingggg!!! Terimakasih Dirgahayu Indonesia BANGSA NUSANTARA",,1
"Dirgahayu Republik Indonesia yang ke 79, Jayalah Nusantaraku...!!!",,1
"Bangga menjadi Indonesia! ""Dirgahayu Republik Indonesia"" Nusantara jaya.",,1
"benar benar luar biasa, Dirgahayu Kemerdekaan RI ke 79",,1
Dirgahayu Republik Indonesia yang ke 79. Nusantara Baru Indonesia Maju.🔥🇮🇩🔥. Dan tadi siang saat melaksanakan lomba lomba terlihat jelas Sang Elang seakan mengitari kami yang sedang bersuka cita memperingati HUT RI. Karya yang sangat keren dan Epik. Majulah Nusantara... Terima Kasih Garuda Indonesia.,,1
Luar biasa ampe merinding....,,1
"Luar biasa, gak bisa berkata2, sempet nangis waktu orang2 menunduk memberi hormat ke Garuda. Buat Alffy Rev dan semua crew, terima kasih sudah membuat karya yg luar biasa ini, sukses selalu buat kalian semua. Salam dr Jatim.",,1
Merdeka..! Karya yg luar biasa,,1
Dirgahayu bangsa nusantara,,1
Luar biasa gemuruh Garuda Nusantara.,,1
"Amazzzziiiiingg.... 🔥🔥🔥🔥
Dirgahayu Republik Indonesia",,1
"Garuda dan Naga itu sendiri adalah semangat perjuangan selurah rakyat Indonesia melawan penjajah
Dan penjaga negri ini adalah rakyat Indonesia itu sendiri
Dirgahayu Indonesia ke 79
Merdeka..merdeka..merdeka
🇮🇩🇮🇩🇮🇩🇮🇩",,1
"Semoga Setiap TahunNya Alffy Rev MempersembahKan karya"" BaruNya,, 🥰🥰
Dirgahayu INDONESIA ku 🇮🇩🇮🇩🇮🇩 TerCinta❤❤
Jayalah Selalu 💞💞",,1
"Dirgahayu Indonesia ku yang ke-79 semoga kedepanya melahirkan anak² bangsa yang bisa berkreasi,kreatif Dan memajukan bangsa kita !!",,1
"Dirgahayu Republik Indonesia ke 79th 🇲🇨
Alffy Rev, luar biasa karya kalian... sehat dan sukses selalu ya, salam dari kami Simple Children band asal Pontianak Kalimantan Barat 🤝🫂🫶",,1
Dirgahayu Republik Indonesia yang ke 79th ✨❤️🤍🇮🇩,,1
Dirgahayu 79TH INDONESIA🇮🇩 ku,,1
"merinding ....
Karya Anak bangsa yang luar biasaaa ..",,1
Dirgahayu Ripubplik Indonesia 79,,1
"DIRGAHAYU REPUBLIK INDONESIA KE 79
SALAM DARI KALIMANTAN LUAR BIASA KARYANYA 
SUKSES ALFFY & SELURUH TIMNYA",,1
DIRGAHAYU REPUBLIK IDONESIA YANG KE 79 ❤,,1
Seperti biasa.. selalu merinding ❤❤❤,,1
Indonesia 🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩,,1
"Masya Allah keren bangett, karya yang luar biasa ❤",,1
"🎉Dirgahayu Indonesia ku yg ke 79 semoga makin jaya,❤akhirnya yg aq tunggu2❤❤❤Terimakasih ka alfy Rev Dan semua Team Semangat💪💪💕",,1
"luar biasa,harus trending 1 inimah 
keren",,1
Dirgahayu Republik Indonesia 🇮🇩 🇮🇩,,1
Luar biasa..kado terindah utk Indonesia ku,,1
Dirgahayu Indonesiaku🇮🇩🌟,,1
